demissao_antes_atingir_break_even_acumulado,idade,treinamento_ultimo_ano,anos_empresa,anos_cargo_atual,anos_atual_gestor,salario,anos_desde_ultima_promocao,distancia_casa,absenteismo,diferenca_salarial_com_mercado_para_mesmo_cargo_nivel_experiencia,genero,portador_necessidades_especiais,possui_crianca_menor_que4anos,horario_flexivel,hora_extra,id,estado_civil,grau_escolaridade,area_formacao,cargo,nivel_cargo,tipo_projeto,viagem_negocios,oportunidade_usar_plenamente_habilidades_trabalho,departamento,percepcao_valor_beneficios,tipo_transporte,modalidade_trabalho,satisfacao_gestor,satisfacao_relacionamento_colegas,satisfacao_trabalho,nivel_envolvimento_trabalho,avaliacao_desempenho,equilibrio_entre_vida_profissional_pessoal,demanda_oferta_vagas_mercado_para_cargo
0,0.7619047619047619,0.3333333333333333,0.8,0.3333333333333333,0.5294117647058824,0.7072927841311608,0.8666666666666667,0.75,0.0,0.4449805824371955,1,0,0,1,1,0.0006802721088435374,0.3197278911564626,0.0326530612244898,0.31564625850340133,0.05442176870748299,0.07210884353741497,0.38503401360544215,0.18843537414965986,0.3687074829931973,0.6537414965986394,0.24761904761904763,0.3346938775510204,0.4523809523809524,0.3333333333333333,0.2938775510204082,0.3122448979591837,0.05646258503401361,0.8462585034013606,0.6074829931972789,0.3292517006802721
0,0.8095238095238095,0.5,0.8,0.7777777777777777,0.5294117647058824,0.7522558445501467,0.4,0.03571428571428571,0.0,0.7239746360888634,0,0,0,0,0,0.0006802721088435374,0.45782312925170066,0.11564625850340136,0.10816326530612246,0.06938775510204082,0.04693877551020408,0.3142857142857143,0.7095238095238096,0.3687074829931973,0.3034013605442177,0.25170068027210885,0.3346938775510204,0.4523809523809524,0.23809523809523808,0.2938775510204082,0.3122448979591837,0.05646258503401361,0.8462585034013606,0.6074829931972789,0.3476190476190476
0,0.7619047619047619,0.3333333333333333,0.8,0.2777777777777778,0.4117647058823529,0.6856633943932801,0.6666666666666666,0.07142857142857142,0.0,0.5764370341802918,1,0,0,0,0,0.0006802721088435374,0.45782312925170066,0.3891156462585034,0.31564625850340133,0.06938775510204082,0.04693877551020408,0.3006802721088435,0.18843537414965986,0.2965986394557823,0.04285714285714286,0.24217687074829933,0.33877551020408164,0.5476190476190477,0.2802721088435374,0.3122448979591837,0.19047619047619047,0.5904761904761905,0.8462585034013606,0.6074829931972789,0.3476190476190476
0,0.7619047619047619,0.5,0.775,0.3333333333333333,0.4117647058823529,0.674490436190669,0.9333333333333333,0.03571428571428571,0.0,0.8207485403194705,1,0,0,1,0,0.0006802721088435374,0.22244897959183674,0.2707482993197279,0.4122448979591837,0.06938775510204082,0.07210884353741497,0.3006802721088435,0.10204081632653061,0.2965986394557823,0.6537414965986394,0.2585034013605442,0.3346938775510204,0.5476190476190477,0.2802721088435374,0.2938775510204082,0.19659863945578232,0.5904761904761905,0.8462585034013606,0.6074829931972789,0.3476190476190476
0,0.7380952380952379,0.8333333333333333,0.775,0.5,0.5294117647058824,0.975213035117903,0.0,0.6071428571428571,0.0,0.5901235010807464,1,0,0,0,1,0.0006802721088435374,0.22244897959183674,0.2707482993197279,0.4122448979591837,0.05442176870748299,0.04693877551020408,0.38503401360544215,0.7095238095238096,0.20816326530612245,0.6537414965986394,0.24761904761904763,0.32653061224489793,0.4523809523809524,0.3333333333333333,0.3122448979591837,0.3006802721088435,0.25510204081632654,0.8462585034013606,0.6074829931972789,0.3292517006802721
0,0.9523809523809523,0.3333333333333333,0.775,0.8333333333333333,0.47058823529411764,0.9617407145025806,0.8666666666666667,0.03571428571428571,0.0,0.5602751643541978,1,0,0,1,1,0.0006802721088435374,0.3197278911564626,0.2707482993197279,0.4122448979591837,0.05442176870748299,0.04693877551020408,0.38503401360544215,0.7095238095238096,0.3687074829931973,0.6537414965986394,0.24217687074829933,0.3346938775510204,0.4523809523809524,0.3333333333333333,0.2938775510204082,0.19047619047619047,0.5904761904761905,0.8462585034013606,0.6074829931972789,0.3292517006802721
0,0.7619047619047619,0.5,0.75,0.4444444444444444,0.7647058823529411,0.4041129440340046,0.8,0.6785714285714285,0.0,0.22171897001713048,1,0,0,1,1,0.0006802721088435374,0.45782312925170066,0.0326530612244898,0.31564625850340133,0.0891156462585034,0.07210884353741497,0.3006802721088435,0.18843537414965986,0.3687074829931973,0.6537414965986394,0.24217687074829933,0.32653061224489793,0.5476190476190477,0.23809523809523808,0.3122448979591837,0.3006802721088435,0.5904761904761905,0.8462585034013606,0.6074829931972789,0.28775510204081634
0,0.9999999999999998,0.8333333333333333,0.7250000000000001,0.4444444444444444,0.5882352941176471,0.7409614411496812,0.7333333333333333,0.2142857142857143,0.75,0.6989515412970753,0,1,0,0,0,0.0006802721088435374,0.45782312925170066,0.3891156462585034,0.4122448979591837,0.06938775510204082,0.04693877551020408,0.3006802721088435,0.7095238095238096,0.12653061224489795,0.6537414965986394,0.25170068027210885,0.32653061224489793,0.5476190476190477,0.2802721088435374,0.2938775510204082,0.19659863945578232,0.5904761904761905,0.8462585034013606,0.05442176870748299,0.3476190476190476
0,0.7857142857142856,0.8333333333333333,0.7250000000000001,0.5555555555555556,0.5882352941176471,0.752336808015383,0.7333333333333333,0.2857142857142857,0.0,0.7241540131124604,1,0,0,1,1,0.0006802721088435374,0.22244897959183674,0.3891156462585034,0.4122448979591837,0.06938775510204082,0.04693877551020408,0.3006802721088435,0.18843537414965986,0.3687074829931973,0.3034013605442177,0.24761904761904763,0.3346938775510204,0.5476190476190477,0.14829931972789115,0.18775510204081633,0.19047619047619047,0.5904761904761905,0.15374149659863945,0.23401360544217686,0.3476190476190476
0,0.7619047619047619,0.3333333333333333,0.675,0.16666666666666666,0.47058823529411764,0.9351118307863576,0.8666666666666667,0.2142857142857143,0.0,0.5012780612931289,0,0,0,1,1,0.0006802721088435374,0.22244897959183674,0.19183673469387755,0.31564625850340133,0.05442176870748299,0.04693877551020408,0.38503401360544215,0.7095238095238096,0.3687074829931973,0.6537414965986394,0.24217687074829933,0.33877551020408164,0.4523809523809524,0.2802721088435374,0.2938775510204082,0.3006802721088435,0.25510204081632654,0.8462585034013606,0.23401360544217686,0.3292517006802721
0,0.7619047619047619,0.3333333333333333,0.675,0.5555555555555556,0.4117647058823529,0.6389474749519279,1.0,0.9999999999999999,0.75,0.7420020269603667,1,0,0,1,0,0.0006802721088435374,0.45782312925170066,0.2707482993197279,0.4122448979591837,0.06938775510204082,0.07210884353741497,0.3142857142857143,0.7095238095238096,0.20816326530612245,0.6537414965986394,0.24217687074829933,0.32653061224489793,0.4523809523809524,0.3333333333333333,0.20612244897959184,0.3006802721088435,0.25510204081632654,0.8462585034013606,0.6074829931972789,0.3476190476190476
0,0.6666666666666665,0.3333333333333333,0.65,0.8333333333333333,0.5294117647058824,0.6390284384171643,1.0,0.03571428571428571,0.0,0.7421814039839637,0,0,0,1,0,0.0006802721088435374,0.45782312925170066,0.3891156462585034,0.10816326530612246,0.06938775510204082,0.07210884353741497,0.3006802721088435,0.7095238095238096,0.2965986394557823,0.3034013605442177,0.24217687074829933,0.3346938775510204,0.5476190476190477,0.14829931972789115,0.18775510204081633,0.19659863945578232,0.5904761904761905,0.15374149659863945,0.6074829931972789,0.3476190476190476
0,0.6666666666666665,0.8333333333333333,0.65,0.0,0.7058823529411764,0.6600384576459872,0.0,0.0,0.0,0.7887297416073975,1,0,0,1,0,0.0006802721088435374,0.3197278911564626,0.2707482993197279,0.4122448979591837,0.06938775510204082,0.07210884353741497,0.3006802721088435,0.7095238095238096,0.12653061224489795,0.3034013605442177,0.2585034013605442,0.3346938775510204,0.4523809523809524,0.14829931972789115,0.20612244897959184,0.19659863945578232,0.09795918367346938,0.8462585034013606,0.05442176870748299,0.3476190476190476
0,0.7380952380952379,0.5,0.65,0.5,0.4117647058823529,0.3085193806294909,0.06666666666666667,0.25,0.0,0.718467761464434,0,0,0,1,0,0.0006802721088435374,0.45782312925170066,0.19183673469387755,0.055782312925170066,0.1761904761904762,0.14829931972789115,0.3142857142857143,0.7095238095238096,0.12653061224489795,0.6537414965986394,0.24217687074829933,0.3346938775510204,0.5476190476190477,0.2802721088435374,0.3122448979591837,0.19047619047619047,0.5904761904761905,0.8462585034013606,0.23401360544217686,0.3292517006802721
0,0.6904761904761905,0.5,0.65,0.7777777777777777,0.0,0.6270458455621901,0.2,0.03571428571428571,1.0,0.7156336044916006,0,0,0,1,1,0.0006802721088435374,0.45782312925170066,0.19183673469387755,0.055782312925170066,0.06938775510204082,0.07210884353741497,0.3142857142857143,0.7095238095238096,0.3687074829931973,0.6537414965986394,0.25170068027210885,0.32653061224489793,0.5476190476190477,0.23809523809523808,0.3122448979591837,0.3122448979591837,0.5904761904761905,0.8462585034013606,0.23401360544217686,0.3476190476190476
0,0.5952380952380951,0.5,0.625,0.5555555555555556,0.5294117647058824,0.7033458152008906,0.2,0.39285714285714285,0.0,0.43623595253683944,1,0,0,1,0,0.0006802721088435374,0.22244897959183674,0.3891156462585034,0.4122448979591837,0.05442176870748299,0.07210884353741497,0.38503401360544215,0.7095238095238096,0.2965986394557823,0.6537414965986394,0.25170068027210885,0.3346938775510204,0.4523809523809524,0.2802721088435374,0.3122448979591837,0.19047619047619047,0.25510204081632654,0.8462585034013606,0.6074829931972789,0.3292517006802721
0,0.6190476190476188,0.6666666666666666,0.625,0.5,0.7647058823529411,0.7257403096852545,0.9333333333333333,0.10714285714285714,1.0,0.6652286608608303,1,0,0,0,0,0.0006802721088435374,0.22244897959183674,0.19183673469387755,0.4122448979591837,0.06938775510204082,0.04693877551020408,0.3142857142857143,0.7095238095238096,0.2965986394557823,0.6537414965986394,0.24217687074829933,0.32653061224489793,0.5476190476190477,0.2802721088435374,0.2938775510204082,0.19659863945578232,0.09795918367346938,0.8462585034013606,0.23401360544217686,0.3476190476190476
0,0.8333333333333333,0.5,0.625,0.4444444444444444,0.4117647058823529,0.5734075498431332,0.2,0.03571428571428571,0.0,0.5967963263585567,0,0,0,1,0,0.0006802721088435374,0.45782312925170066,0.2707482993197279,0.4122448979591837,0.06938775510204082,0.07210884353741497,0.3006802721088435,0.7095238095238096,0.20816326530612245,0.3034013605442177,0.25170068027210885,0.32653061224489793,0.4523809523809524,0.23809523809523808,0.3122448979591837,0.3122448979591837,0.25510204081632654,0.8462585034013606,0.6074829931972789,0.3476190476190476
0,0.5952380952380951,0.5,0.625,0.6666666666666666,0.7058823529411764,0.6354255642141484,0.26666666666666666,0.8928571428571428,0.0,0.7341991264338951,1,0,0,1,1,0.0006802721088435374,0.45782312925170066,0.19183673469387755,0.4122448979591837,0.06938775510204082,0.07210884353741497,0.3006802721088435,0.18843537414965986,0.3687074829931973,0.3034013605442177,0.24761904761904763,0.3346938775510204,0.5476190476190477,0.23809523809523808,0.2938775510204082,0.3122448979591837,0.5904761904761905,0.8462585034013606,0.10408163265306122,0.3476190476190476
0,0.8809523809523809,0.5,0.6000000000000001,0.8333333333333333,0.8823529411764706,0.9341645582430927,0.13333333333333333,0.4642857142857143,0.0,0.49917935011704334,1,0,0,0,0,0.0006802721088435374,0.3197278911564626,0.2707482993197279,0.31564625850340133,0.05442176870748299,0.04693877551020408,0.38503401360544215,0.7095238095238096,0.2965986394557823,0.6537414965986394,0.25170068027210885,0.3346938775510204,0.4523809523809524,0.2802721088435374,0.2938775510204082,0.19047619047619047,0.09795918367346938,0.8462585034013606,0.6074829931972789,0.3292517006802721
0,0.6428571428571428,0.3333333333333333,0.6000000000000001,0.5555555555555556,0.6470588235294118,0.7109239955470095,0.06666666666666667,0.03571428571428571,0.0,0.6324026655425706,0,0,1,0,1,0.0006802721088435374,0.3197278911564626,0.3891156462585034,0.10816326530612246,0.06938775510204082,0.04693877551020408,0.3142857142857143,0.7095238095238096,0.2965986394557823,0.3034013605442177,0.24217687074829933,0.32653061224489793,0.4523809523809524,0.2802721088435374,0.18775510204081633,0.19047619047619047,0.05646258503401361,0.8462585034013606,0.6074829931972789,0.3476190476190476
0,0.6666666666666665,0.3333333333333333,0.6000000000000001,0.7222222222222222,0.4117647058823529,0.372051411800425,1.0,0.0,0.0,0.7785052512623658,0,0,0,0,0,0.0006802721088435374,0.22244897959183674,0.19183673469387755,0.10816326530612246,0.2217687074829932,0.14829931972789115,0.38503401360544215,0.7095238095238096,0.2965986394557823,0.3034013605442177,0.2585034013605442,0.33877551020408164,0.4523809523809524,0.2802721088435374,0.3122448979591837,0.19659863945578232,0.5904761904761905,0.15374149659863945,0.6074829931972789,0.3476190476190476
0,0.5714285714285714,0.6666666666666666,0.6000000000000001,0.38888888888888884,0.5294117647058824,0.6949741928954559,0.9333333333333333,0.25,0.0,0.5970653918939522,1,0,0,1,0,0.0006802721088435374,0.22244897959183674,0.3891156462585034,0.4122448979591837,0.06938775510204082,0.04693877551020408,0.3142857142857143,0.18843537414965986,0.3687074829931973,0.6537414965986394,0.25170068027210885,0.3346938775510204,0.4523809523809524,0.23809523809523808,0.20612244897959184,0.3122448979591837,0.5904761904761905,0.8462585034013606,0.23401360544217686,0.3476190476190476
0,0.6428571428571428,0.3333333333333333,0.6000000000000001,0.0,0.4117647058823529,0.7262260904766724,0.06666666666666667,0.0,0.0,0.6663049230024126,1,0,0,0,0,0.0006802721088435374,0.45782312925170066,0.3891156462585034,0.055782312925170066,0.06938775510204082,0.04693877551020408,0.3142857142857143,0.7095238095238096,0.3687074829931973,0.6537414965986394,0.24761904761904763,0.3346938775510204,0.5476190476190477,0.3333333333333333,0.3122448979591837,0.3122448979591837,0.09795918367346938,0.8462585034013606,0.6074829931972789,0.3476190476190476
0,0.6428571428571428,0.3333333333333333,0.6000000000000001,0.5,0.6470588235294118,0.20198765307155145,0.6,0.2142857142857143,0.0,0.48244347381543895,1,0,0,1,0,0.0006802721088435374,0.22244897959183674,0.3891156462585034,0.4122448979591837,0.1761904761904762,0.14829931972789115,0.3006802721088435,0.18843537414965986,0.12653061224489795,0.6537414965986394,0.24761904761904763,0.3346938775510204,0.5476190476190477,0.14829931972789115,0.18775510204081633,0.19659863945578232,0.5904761904761905,0.8462585034013606,0.6074829931972789,0.3292517006802721
0,0.6428571428571428,0.5,0.5750000000000001,0.8333333333333333,0.23529411764705882,0.38399352292278105,0.9333333333333333,0.0,1.0,0.4462093150488354,1,0,0,1,0,0.0006802721088435374,0.45782312925170066,0.11564625850340136,0.4122448979591837,0.0891156462585034,0.14829931972789115,0.3142857142857143,0.10204081632653061,0.3687074829931973,0.6537414965986394,0.24217687074829933,0.3346938775510204,0.4523809523809524,0.3333333333333333,0.2938775510204082,0.3006802721088435,0.25510204081632654,0.15374149659863945,0.23401360544217686,0.28775510204081634
0,0.6904761904761905,0.5,0.5750000000000001,0.2777777777777778,0.5882352941176471,0.4725675538913065,0.9333333333333333,0.2857142857142857,0.0,0.6424477788640053,1,0,0,1,0,0.0006802721088435374,0.45782312925170066,0.3891156462585034,0.4122448979591837,0.2217687074829932,0.07210884353741497,0.38503401360544215,0.18843537414965986,0.2965986394557823,0.3034013605442177,0.2585034013605442,0.33877551020408164,0.4523809523809524,0.3333333333333333,0.3122448979591837,0.3006802721088435,0.05646258503401361,0.8462585034013606,0.05442176870748299,0.3476190476190476
0,0.5238095238095237,0.5,0.55,0.16666666666666666,0.6470588235294118,0.49552069628580103,0.7333333333333333,0.0,0.0,0.42423562965819706,1,0,0,1,0,0.0006802721088435374,0.45782312925170066,0.2707482993197279,0.4122448979591837,0.0891156462585034,0.07210884353741497,0.3142857142857143,0.18843537414965986,0.12653061224489795,0.6537414965986394,0.25170068027210885,0.32653061224489793,0.4523809523809524,0.2802721088435374,0.2938775510204082,0.19047619047619047,0.25510204081632654,0.15374149659863945,0.23401360544217686,0.28775510204081634
0,0.5714285714285714,0.5,0.55,0.9444444444444444,0.8823529411764706,0.727440542455217,0.7333333333333333,0.10714285714285714,0.75,0.6689955783563684,1,0,0,1,0,0.0006802721088435374,0.45782312925170066,0.19183673469387755,0.08979591836734693,0.06938775510204082,0.04693877551020408,0.3142857142857143,0.7095238095238096,0.3687074829931973,0.6537414965986394,0.24761904761904763,0.32653061224489793,0.5476190476190477,0.23809523809523808,0.2938775510204082,0.3122448979591837,0.5904761904761905,0.8462585034013606,0.6074829931972789,0.3476190476190476
0,0.5476190476190477,0.3333333333333333,0.55,0.5555555555555556,0.23529411764705882,0.5972108086226091,0.0,0.03571428571428571,0.0,0.6495331712960887,1,0,0,1,0,0.0006802721088435374,0.3197278911564626,0.2707482993197279,0.4122448979591837,0.06938775510204082,0.07210884353741497,0.3006802721088435,0.7095238095238096,0.3687074829931973,0.3034013605442177,0.25170068027210885,0.33877551020408164,0.5476190476190477,0.14829931972789115,0.20612244897959184,0.19047619047619047,0.5904761904761905,0.8462585034013606,0.6074829931972789,0.3476190476190476
0,0.5476190476190477,0.5,0.55,0.38888888888888884,0.5882352941176471,0.7256998279526364,0.13333333333333333,0.0,0.0,0.6651389723490317,1,0,0,0,0,0.0006802721088435374,0.45782312925170066,0.3891156462585034,0.018367346938775512,0.06938775510204082,0.04693877551020408,0.3006802721088435,0.7095238095238096,0.3687074829931973,0.04285714285714286,0.2585034013605442,0.3346938775510204,0.5476190476190477,0.2802721088435374,0.20612244897959184,0.3006802721088435,0.25510204081632654,0.8462585034013606,0.6074829931972789,0.3476190476190476
0,0.6904761904761905,0.3333333333333333,0.55,0.1111111111111111,0.7647058823529411,0.5063293188948487,0.7333333333333333,0.07142857142857142,0.0,0.7172479977039741,0,0,0,1,1,0.0006802721088435374,0.22244897959183674,0.3891156462585034,0.31564625850340133,0.2217687074829932,0.07210884353741497,0.38503401360544215,0.18843537414965986,0.2965986394557823,0.3034013605442177,0.24217687074829933,0.3346938775510204,0.4523809523809524,0.2802721088435374,0.2938775510204082,0.3006802721088435,0.5904761904761905,0.8462585034013606,0.23401360544217686,0.3476190476190476
0,0.6190476190476188,0.6666666666666666,0.55,0.3333333333333333,1.0,0.36375265661370304,0.3333333333333333,0.2142857142857143,0.0,0.40136505914957354,0,0,0,1,0,0.0006802721088435374,0.45782312925170066,0.2707482993197279,0.31564625850340133,0.0891156462585034,0.14829931972789115,0.3006802721088435,0.7095238095238096,0.3687074829931973,0.6537414965986394,0.2585034013605442,0.3346938775510204,0.5476190476190477,0.23809523809523808,0.2938775510204082,0.3122448979591837,0.25510204081632654,0.8462585034013606,0.6074829931972789,0.28775510204081634
0,0.6190476190476188,0.6666666666666666,0.55,0.38888888888888884,0.5882352941176471,0.951373342779071,0.06666666666666667,0.2142857142857143,0.25,0.537305936482596,0,0,0,1,1,0.0006802721088435374,0.22244897959183674,0.3891156462585034,0.31564625850340133,0.05442176870748299,0.04693877551020408,0.3006802721088435,0.7095238095238096,0.20816326530612245,0.6537414965986394,0.24761904761904763,0.32653061224489793,0.5476190476190477,0.3333333333333333,0.2938775510204082,0.3122448979591837,0.5904761904761905,0.8462585034013606,0.23401360544217686,0.3292517006802721
0,0.5476190476190477,0.5,0.55,0.7777777777777777,0.29411764705882354,0.3718085214047161,0.8666666666666667,0.10714285714285714,0.0,0.7779671201915747,0,0,0,1,1,0.0006802721088435374,0.22244897959183674,0.11564625850340136,0.10816326530612246,0.2217687074829932,0.14829931972789115,0.3006802721088435,0.7095238095238096,0.3687074829931973,0.3034013605442177,0.24217687074829933,0.3346938775510204,0.5476190476190477,0.3333333333333333,0.2938775510204082,0.3006802721088435,0.5904761904761905,0.8462585034013606,0.10408163265306122,0.3476190476190476
0,0.7142857142857142,0.5,0.55,0.5555555555555556,0.5294117647058824,0.9837911142596903,0.8,0.3214285714285714,0.5,0.6091284967308537,1,0,0,1,0,0.0006802721088435374,0.45782312925170066,0.3891156462585034,0.4122448979591837,0.05442176870748299,0.04693877551020408,0.38503401360544215,0.7095238095238096,0.2965986394557823,0.6537414965986394,0.2585034013605442,0.32653061224489793,0.4523809523809524,0.2802721088435374,0.2938775510204082,0.19047619047619047,0.25510204081632654,0.8462585034013606,0.6074829931972789,0.3292517006802721
0,0.6904761904761905,0.6666666666666666,0.55,0.611111111111111,0.5882352941176471,0.5763424754579496,0.9333333333333333,0.10714285714285714,0.25,0.513610231665426,0,0,0,0,1,0.0006802721088435374,0.22244897959183674,0.3891156462585034,0.4122448979591837,0.09863945578231292,0.14829931972789115,0.38503401360544215,0.7095238095238096,0.3687074829931973,0.6537414965986394,0.2585034013605442,0.33877551020408164,0.5476190476190477,0.14829931972789115,0.3122448979591837,0.19047619047619047,0.25510204081632654,0.8462585034013606,0.6074829931972789,0.3292517006802721
0,0.5714285714285714,0.5,0.55,0.3333333333333333,0.4117647058823529,0.6640056674425665,0.8666666666666667,0.03571428571428571,0.0,0.7975192157636528,1,0,0,1,0,0.0006802721088435374,0.45782312925170066,0.19183673469387755,0.31564625850340133,0.06938775510204082,0.07210884353741497,0.3006802721088435,0.7095238095238096,0.2965986394557823,0.6537414965986394,0.24761904761904763,0.32653061224489793,0.5476190476190477,0.2802721088435374,0.2938775510204082,0.19659863945578232,0.5904761904761905,0.8462585034013606,0.6074829931972789,0.3476190476190476
0,0.6190476190476188,0.8333333333333333,0.55,0.5,0.5882352941176471,0.686189656917316,0.2,0.14285714285714285,0.5,0.5776029848336727,1,0,0,0,0,0.0006802721088435374,0.45782312925170066,0.3891156462585034,0.10816326530612246,0.06938775510204082,0.04693877551020408,0.3006802721088435,0.7095238095238096,0.2965986394557823,0.3034013605442177,0.25170068027210885,0.32653061224489793,0.5476190476190477,0.2802721088435374,0.3122448979591837,0.19047619047619047,0.5904761904761905,0.8462585034013606,0.6074829931972789,0.3476190476190476
